Price,Close,High,Low,Open,Volume
2025-10-06,154.02000427246094,154.64999389648438,152.9199981689453,153.97000122070312,4778900
2025-10-07,154.91000366210938,154.9600067138672,151.27999877929688,153.64999389648438,5479600
2025-10-08,153.74000549316406,154.67999267578125,152.83999633789062,154.36000061035156,5678000
2025-10-09,151.63999938964844,154.97000122070312,151.55999755859375,154.1300048828125,6178600
2025-10-10,148.89999389648438,151.35000610351562,148.88999938964844,150.6999969482422,7796600
2025-10-13,151.94000244140625,151.97999572753906,149.42999267578125,150.0,5978800
2025-10-14,152.38999938964844,153.4600067138672,149.66000366210938,149.80999755859375,6419400
2025-10-15,152.11000061035156,154.2100067138672,151.0399932861328,152.89999389648438,5824900
2025-10-16,151.7100067138672,152.72999572753906,150.22999572753906,152.13999938964844,5276800
2025-10-17,153.0800018310547,154.19000244140625,152.1999969482422,152.25999450683594,7735500
2025-10-20,154.47999572753906,154.72000122070312,153.17999267578125,153.42999267578125,5676500
2025-10-21,153.7899932861328,155.2899932861328,153.2100067138672,154.74000549316406,6304900
2025-10-22,155.57000732421875,155.97999572753906,153.61000061035156,154.64999389648438,6036700
2025-10-23,156.55999755859375,158.58999633789062,156.1199951171875,158.1999969482422,9810900
2025-10-24,155.55999755859375,157.6300048828125,155.42999267578125,157.4199981689453,4976000
